published_date,title,media,desc,link
2025-09-12 13:06:06.648135,রাকসু: এবার সাবেক দুই সমন্বয়কের নেতৃত্বে নতুন প্যানেল ঘোষণা | RAKSU | Samakal News,YouTube,রাকসু: এবার সাবেক দুই সমন্বয়কের নেতৃত্বে নতুন প্যানেল ঘোষণা #রাকসু #RAKSU Channel: Samakal News The daily Samakal SUBSCRIBE NOW! https://cutt.ly/rUQBi7w For more updates TURN...,https://www.youtube.com/watch%3Fv%3DBjSQWDLxALg&ved=2ahUKEwi93-za29yPAxU6s5UCHZi5LaI4FBDF9AF6BAgKEAI&usg=AOvVaw0EGHmhSY9wVGETLdt7q_Y5
2025-09-12 13:06:06.646493,রাকসুতে প্রার্থিতা ফিরে পেলেন ৫ জন,Dhakapost.com,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) ও সিনেট ছাত্র প্রতিনিধি নির্বাচনে প্রাথমিক তালিকায় বাতিল হওয়া সাতজনের মধ্যে পাঁচজন প্রার্থিতা ফিরে পেয়েছেন...,https://www.dhakapost.com/campus/394218&ved=2ahUKEwi93-za29yPAxU6s5UCHZi5LaI4FBDF9AF6BAgFEAI&usg=AOvVaw1CTDBEQNxHX25aEaFk-h3Y
2025-09-12 13:06:06.644777,রাকসু নির্বাচনে ‘সর্বজনীন শিক্ষার্থী সংসদ’ প্যানেল ঘোষণা,Jagonews24,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে 'সর্বজনীন শিক্ষার্থী সংসদ' নামে নতুন প্যানেল ঘোষণা করা হয়েছে...,https://www.jagonews24.com/campus/news/1051262&ved=2ahUKEwi93-za29yPAxU6s5UCHZi5LaI4FBDF9AF6BAgCEAI&usg=AOvVaw1NBbNm6Rxv05W-1KpbyNgb
2025-09-12 13:06:06.643109,রাকসু নির্বাচন / প্রার্থীতা ফিরে পেলেন শিবিরের সুজন চন্দ্রসহ ৫ জন,খবরের কাগজ,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে প্রার্থীতা বাতিল হওয়া ৭জনের মধ্যে প্রার্থীতা ফেরত পেয়েছেন শিবিরের প্যানেলের সুজন চন্দসহ পাঁচজন।৪ দিন আগে,https://www.khaborerkagoj.com/campus/882270&ved=2ahUKEwiM-NnY29yPAxWdpJUCHVYaDDk4ChDF9AF6BAgDEAI&usg=AOvVaw1zhev4Y8o2UOR2CcHj5ftb
2025-09-12 13:06:06.641459,রাকসু নির্বাচনে ‘সর্বজনীন শিক্ষার্থী সংসদ’ প্যানেলের ঘোষণা,Ajker Patrika,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ—রাকসু নির্বাচনে অংশগ্রহণের ঘোষণা দিয়েছে 'সর্বজনীন শিক্ষার্থী সংসদ' প্যানেল। বৃহস্পতিবার বিশ্ববিদ্যালয়ের পরিবহন মার্কেটে আনুষ্ঠানিকভাবে এ প্যানেল ঘোষণা করা হয়।৪ দিন আগে,https://www.ajkerpatrika.com/video/ajp6d5lxaegfp&ved=2ahUKEwiM-NnY29yPAxWdpJUCHVYaDDk4ChDF9AF6BAgCEAI&usg=AOvVaw2dvd6KWnRJU9p2CIFl7_Cj
2025-09-12 13:06:06.639824,আপিলে প্রার্থিতা ফিরে পেলেন ছাত্রশিবির–সমর্থিত সুজন চন্দসহ ৫ প্রার্থী,প্রথম আলো,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) ও সিনেট ছাত্র প্রতিনিধি নির্বাচনে প্রার্থিতা বাতিল হওয়া সাতজনের মধ্যে ছাত্রশিবির–সমর্থিত প্যানেলের নির্বাহী সদস্য সনাতন ধর্মাবলম্বী সুজন চন্দসহ পাঁচজন আপিলে প্রার্থিতা ফিরে পেয়েছেন।৪ দিন আগে,https://www.prothomalo.com/bangladesh/district/miatnb5def&ved=2ahUKEwiM-NnY29yPAxWdpJUCHVYaDDk4ChDF9AF6BAgJEAI&usg=AOvVaw3q66-xyreIl5SjWmDqrnLT
2025-09-12 13:06:06.638191,রাকসু নির্বাচনে ইসলামী ছাত্র আন্দোলনের প্যানেল ঘোষণা,সময় নিউজ,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে “সচেতন শিক্ষার্থী সংসদ” নামে পূর্ণাঙ্গ প্যানেল ঘোষণা করেছে ইসলামী ছাত্র আন্দোলন বাংলাদেশ...,https://www.somoynews.tv/news/2025-09-11/GIDFWw0E&ved=2ahUKEwiM-NnY29yPAxWdpJUCHVYaDDk4ChDF9AF6BAgIEAI&usg=AOvVaw1zZB2pv1n05r5IQqjIyqYq
2025-09-12 13:06:06.636528,রাকসু নির্বাচন: আপিলের পর ৫ প্রার্থী ফিরলেন প্রতিদ্বন্দ্বিতায়,Daily Manobkantha,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) ও সিনেট ছাত্র প্রতিনিধি নির্বাচনে প্রাথমিকভাবে বাতিল হওয়া সাতজনের মধ্যে পাঁচজন প্রার্থিতা ফিরে পেয়েছেন। বৃহস্পতিবার (১১ সেপ্টেম্বর) বিকেল ৪টায় রাকসু কোষাধ্যক্ষ কার্যালয়ের সামনে...,https://www.manobkantha.com.bd/news/campus/638478/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581-%25E0%25A6%25A8%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%259A%25E0%25A6%25A8-%25E0%25A6%2586%25E0%25A6%25AA%25E0%25A6%25BF%25E0%25A6%25B2%25E0%25A7%2587%25E0%25A6%25B0-%25E0%25A6%25AA%25E0%25A6%25B0-%25E0%25A7%25AB-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25A5%25E0%25A7%2580-%25E0%25A6%25AB%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A6%25B2%25E0%25A7%2587%25E0%25A6%25A8-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25B0%25E0%25A6%25A4%25E0%25A6%25BF%25E0%25A6%25A6%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25A8%25E0%25A7%258D%25E0%25A6%25A6%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BF%25E0%25A6%25A4%25E0%25A6%25BE%25E0%25A7%259F&ved=2ahUKEwiM-NnY29yPAxWdpJUCHVYaDDk4ChDF9AF6BAgFEAI&usg=AOvVaw1FiQu2M_3y0Yr7jhyTM_CX
2025-09-12 13:06:06.634720,রাকসু নির্বাচনে ‘সর্বজনীন শিক্ষার্থী সংসদ’ প্যানেল ঘোষণা,Bangla Tribune,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে 'সর্বজনীন শিক্ষার্থী সংসদ' নামে প্যানেল ঘোষণা করা হয়েছে। বৃহস্পতিবার (১১ সেপ্টেম্বর) দুপুর ২টায় বিশ্ববিদ্যালয়ের সত্যেন্দ্রনাথ বসু বিজ্ঞান ভবনের সামনে এই প্যানেল ঘোষণা...,https://www.banglatribune.com/my-campus/914957/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581-%25E0%25A6%25A8%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%259A%25E0%25A6%25A8%25E0%25A7%2587-%25E2%2580%2598%25E0%25A6%25B8%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%259C%25E0%25A6%25A8%25E0%25A7%2580%25E0%25A6%25A8-%25E0%25A6%25B6%25E0%25A6%25BF%25E0%25A6%2595%25E0%25A7%258D%25E0%25A6%25B7%25E0%25A6%25BE%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25A5%25E0%25A7%2580-%25E0%25A6%25B8%25E0%25A6%2582%25E0%25A6%25B8%25E0%25A6%25A6%25E2%2580%2599-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25AF%25E0%25A6%25BE%25E0%25A6%25A8%25E0%25A7%2587%25E0%25A6%25B2&ved=2ahUKEwiM-NnY29yPAxWdpJUCHVYaDDk4ChDF9AF6BAgBEAI&usg=AOvVaw2YCsaXzqSJc_YtvtALP-WI
2025-09-12 13:06:06.632277,রাকসু: ‘সচেতন শিক্ষার্থী সংসদ’ নামে ইসলামী ছাত্র আন্দোলনের প্যানেল,bdnews24.com,কেন্দ্রীয় সংসদের ২৩টি পদের মধ্যে ১৩টিতে প্রার্থী দিয়েছে সংগঠনটি। রাকসু: 'সচেতন শিক্ষার্থী সংসদ' নামে ইসলামী ছাত্র আন্দোলনের প্যানেল. রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ নির্বাচনে 'সচেতন শিক্ষার্থী সংসদ' নামে পূর্ণাঙ্গ প্যানেল...,https://bangla.bdnews24.com/samagrabangladesh/c68458f5f02b&ved=2ahUKEwiM-NnY29yPAxWdpJUCHVYaDDk4ChDF9AF6BAgGEAI&usg=AOvVaw1OTHBeW5yOJByqITeTuyRK
2025-09-12 13:06:06.630540,প্রার্থিতা ফিরে পেয়েছেন রাকসু নির্বাচনের ৫ প্রতিদ্বন্দ্বী,The Daily Star Bangla,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে প্রাথমিক তালিকায় বাদ পড়া সাতজনের মধ্যে পাঁচজন প্রার্থিতা ফিরে পেয়েছেন।৪ দিন আগে,https://bangla.thedailystar.net/youth/education/campus/news-698791&ved=2ahUKEwiM-NnY29yPAxWdpJUCHVYaDDk4ChDF9AF6BAgKEAI&usg=AOvVaw1pUUpA9munG4EGxtG7TaI6
2025-09-12 13:06:06.628815,রাকসুতে লড়বেন দৃষ্টিপ্রতিবন্ধী নাঈম,Padmatimes24,"প্রকাশিত: সেপ্টেম্বর ১১, ২০২৫; সময়: ১১:২৫ pm |. খবর > বিশেষ সংবাদ. Image not available.",https://padmatimes24.com/681441/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581%25E0%25A6%25A4%25E0%25A7%2587-%25E0%25A6%25B2%25E0%25A6%25A1%25E0%25A6%25BC%25E0%25A6%25AC%25E0%25A7%2587%25E0%25A6%25A8-%25E0%25A6%25A6%25E0%25A7%2583%25E0%25A6%25B7%25E0%25A7%258D%25E0%25A6%259F%25E0%25A6%25BF%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25B0/&ved=2ahUKEwiM-NnY29yPAxWdpJUCHVYaDDk4ChDF9AF6BAgEEAI&usg=AOvVaw0Ag2LQP4nIjWqT523cMyQV
2025-09-12 13:06:06.626911,রাকসু নির্বাচনে লড়বেন দৃষ্টি প্রতিবন্ধী নাঈম হোসেন | RAKSU Election 2025 | Naya Diganta,YouTube,রাকসু নির্বাচনে লড়বেন দৃষ্টি প্রতিবন্ধী নাঈম হোসেন | RAKSU Election 2025 | Naya Diganta #RAKSU #NaeemHossain #StudentPolitics #BangladeshNews #Election2025 #NayaDiganta...,https://www.youtube.com/watch%3Fv%3Dm8Wwau3sPGk&ved=2ahUKEwiM-NnY29yPAxWdpJUCHVYaDDk4ChDF9AF6BAgHEAI&usg=AOvVaw3_Yqij_oJ3pI9QYPPriN1Z
2025-09-12 13:06:06.625056,রাকসুতে প্রথম নারী ভিপি প্রার্থী তাসিন খান,Daily Janakantha,"রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু), হল সংসদ ও সিনেট নির্বাচনে প্রাথমিক বাছাইয়ের পর বাতিলকৃত সাতজনের মধ্যে প্রার্থিতা ফিরে পেয়েছেন পাঁচজন। প্রকাশিত তালিকায় বাদ পড়েছিলেন শিবির সমর্থিত প্যানেলের কার্যনির্বাহী সদস্য...",https://www.dailyjanakantha.com/national/news/852618&ved=2ahUKEwjDz7DO29yPAxUOrJUCHcoDNGoQxfQBegQICBAC&usg=AOvVaw1gpI1UTmpp368fUK_YhqZ5
2025-09-12 13:06:06.623258,রাকসু নির্বাচনে সর্বজনীন শিক্ষার্থী সংসদ প্যানেল ঘোষণা,bd-pratidin.com,"রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে 'সর্বজনীন শিক্ষার্থী সংসদ' প্যানেল ঘোষণা করা হয়েছে। এতে ভিপি পদে তাহসিন খান, জিএস পদে রাজন আল আহমেদ ও এজিএস পদে মাহায়ের ইসলাম প্রতিদ্বন্দ্বিতা করবেন।৪ দিন আগে",https://www.bd-pratidin.com/city/2025/09/12/1156740&ved=2ahUKEwjDz7DO29yPAxUOrJUCHcoDNGoQxfQBegQIAxAC&usg=AOvVaw2YAaHU-H7FVSSej1XX2rVw
2025-09-12 13:06:06.621408,রাকসু নির্বাচন: আপিলে প্রার্থিতা ফিরে পেলেন ৫ প্রার্থী,Newszonebd,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) ও সিনেট ছাত্র প্রতিনিধি নির্বাচনে প্রার্থিতা বাতিল হওয়া সাতজনের মধ্যে পাঁচজন আপিল করে ফিরে পেয়েছেন।৪ দিন আগে,https://www.newszonebd.com/news/137912/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581-%25E0%25A6%25A8%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%259A%25E0%25A6%25A8-%25E0%25A6%2586%25E0%25A6%25AA%25E0%25A6%25BF%25E0%25A6%25B2%25E0%25A7%2587-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25A5%25E0%25A6%25BF%25E0%25A6%25A4%25E0%25A6%25BE-%25E0%25A6%25AB%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%2587-%25E0%25A6%25AA%25E0%25A7%2587%25E0%25A6%25B2%25E0%25A7%2587%25E0%25A6%25A8-%25E0%25A7%25AB-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25A5%25E0%25A7%2580&ved=2ahUKEwjDz7DO29yPAxUOrJUCHcoDNGoQxfQBegQIARAC&usg=AOvVaw1zb2K6Crofe85DPS39Tnn9
